datetime,open,high,low,close,volume,ST_1,ST_2,ST_3,EMA_9,EMA_18,EMA_51,EMA_101,EMA_151,EMA_200,SMA_10,SMA_20,SMA_30,SMA_40,SMA_50,RSI_14,RSI_100,HA_Close,HA_High,HA_Low,HA_Open,TIME,Status,SELL_EMA10_EMA20_RSI14,RESONCODE,PROFIT,PL_POSITION
2022-01-03 10:48:00,35871.5,35876.5,35864.45,35873.4,0,35900.86915499482,35842.25146369845,35802.28969554767,35876.78778940442,35840.746025122826,,,,,35890.6,35852.509999999995,35782.53666666667,,,61.34344683441673,,35871.4625,35876.5,35864.45,35873.5,2022-01-03 10:48:00,,,,,
2022-01-03 10:51:00,35871.4,35877.55,35864.45,35865.3,0,35898.90562875414,35842.25146369845,35802.28969554767,35874.49023152354,35843.33065405727,,,,,35890.84,35855.255000000005,35791.183333333334,,,59.41730455285881,,35869.675,35877.55,35864.45,35872.45,2022-01-03 10:51:00,,,,,
2022-01-03 10:54:00,35867.1,35880.9,35860.2,35878.1,0,35897.419855565924,35842.25146369845,35802.28969554767,35875.212185218836,35846.99058520913,,,,,35889.93000000001,35859.854999999996,35801.12666666667,,,61.47586093213578,,35871.575,35880.9,35860.2,35868.350000000006,2022-01-03 10:54:00,,,,,
2022-01-03 10:57:00,35879.7,35917.05,35877.75,35898.8,0,35868.74495819021,35842.25146369845,35811.43487457063,35879.92974817507,35852.4442078187,,,,,35890.65,35864.77,35811.056666666664,,,64.60290867827563,,35893.325,35917.05,35877.75,35872.6,2022-01-03 10:57:00,,,,,
2022-01-03 11:00:00,35898.2,35916.95,35877.9,35890.0,0,35868.74495819021,35842.25146369845,35811.43487457063,35881.94379854006,35856.39744910094,,,,,35885.05,35869.0,35822.70333333334,,,62.288158778402135,,35895.7625,35916.95,35877.9,35889.25,2022-01-03 11:00:00,,,,,
2022-01-03 11:03:00,35894.4,35905.95,35881.9,35903.4,0,35868.74495819021,35842.25146369845,35811.43487457063,35886.23503883205,35861.34508603769,,,,,35883.880000000005,35872.675,35832.443333333336,,,64.38101935860188,,35896.4125,35905.95,35881.9,35894.1,2022-01-03 11:03:00,,,,,
2022-01-03 11:06:00,35901.9,35910.7,35894.95,35896.4,0,35875.49080598109,35848.156611962186,35820.82241794328,35888.26803106564,35865.03507698109,,,,,35884.53,35876.575,35840.48333333333,,,62.4318625560386,,35900.9875,35910.7,35894.95,35898.9,2022-01-03 11:06:00,,,,,
2022-01-03 11:09:00,35898.3,35901.35,35882.35,35884.7,0,35875.49080598109,35848.156611962186,35820.82241794328,35887.55442485252,35867.10506887782,,,,,35883.97,35878.869999999995,35847.97,,,59.20542730311374,,35891.675,35901.35,35882.35,35899.15,2022-01-03 11:09:00,,,,,
2022-01-03 11:12:00,35886.6,35960.5,35886.55,35958.6,0,35890.27313771202,35857.02127542404,35823.76941313606,35901.76353988201,35876.7361142591,,,,,35892.15,35885.605,35858.21,35798.7825,,69.81596185058815,,35923.0625,35960.5,35886.55,35891.5,2022-01-03 11:12:00,,,,,
2022-01-03 11:15:00,35960.8,35963.8,35936.65,35943.6,0,35917.84666635091,35885.468332701814,35853.08999905272,35910.13083190561,35883.774418021305,,,,,35899.229999999996,35892.979999999996,35864.99,35806.295,,66.0601327596962,,35951.2125,35963.8,35936.65,35922.6,2022-01-03 11:15:00,,,,,
2022-01-03 11:18:00,35943.4,36001.5,35936.95,35991.8,0,35932.24242812032,35895.25985624064,35858.27728436097,35926.46466552449,35895.1455319138,,,,,35911.07,35900.835,35872.03,35814.67,,71.38682504221245,,35968.4125,36001.5,35936.95,35952.2,2022-01-03 11:18:00,,,,,
2022-01-03 11:21:00,35987.8,35995.45,35971.35,35989.9,0,35948.26063874735,35913.121277494705,35877.98191624207,35939.151732419596,35905.11968644919,,,,,35923.530000000006,35907.185,35878.013333333336,35824.270000000004,,70.9143565170054,,35986.125,35995.45,35971.35,35967.600000000006,2022-01-03 11:21:00,,,,,
2022-01-03 11:24:00,35990.3,35996.5,35975.2,35978.1,0,35952.69030781843,35919.53061563687,35886.3709234553,35946.94138593568,35912.801824717695,,,,,35933.53,35911.73,35884.41333333333,35834.22749999999,,67.90834227558166,,35985.025,35996.5,35975.2,35988.850000000006,2022-01-03 11:24:00,,,,,
2022-01-03 11:27:00,35977.6,35978.6,35955.15,35959.5,0,35952.69030781843,35919.53061563687,35886.3709234553,35949.453108748545,35917.717422115835,,,,,35939.6,35915.125,35889.71333333333,35843.1925,,63.34988079170549,,35967.7125,35978.6,35955.15,35984.2,2022-01-03 11:27:00,,,,,
2022-01-03 11:30:00,35958.8,35959.7,35926.2,35932.8,0,35974.968256903456,35919.53061563687,35886.3709234553,35946.12248699884,35919.305061893116,,,,,35943.88,35914.465000000004,35893.96,35852.9975,,57.39401667461006,,35944.375,35959.7,35926.2,35968.55,2022-01-03 11:30:00,,,,,
2022-01-03 11:33:00,35931.6,35950.0,35922.0,35943.9,0,35967.44374184932,35919.53061563687,35886.3709234553,35945.67798959907,35921.89400274647,,,,,35947.93,35915.905,35897.76,35861.314999999995,,59.11493428845383,,35936.875,35950.0,35922.0,35945.8,2022-01-03 11:33:00,,,,,
2022-01-03 11:36:00,35944.9,35946.0,35917.65,35919.1,0,35962.82646308439,35993.827926168786,35886.3709234553,35940.36239167926,35921.59989719421,,,,,35950.2,35917.365000000005,35901.11666666667,35867.9125,,53.878689998169776,,35931.9125,35946.0,35917.65,35937.75,2022-01-03 11:36:00,,,,,
2022-01-03 11:39:00,35917.4,35965.35,35909.9,35963.3,0,35903.128750947355,35993.827926168786,35886.3709234553,35944.94991334341,35925.989381700085,,,,,35958.06,35921.015,35905.26666666667,35875.4925,,60.58045991273882,,35938.9875,35965.35,35909.9,35932.0,2022-01-03 11:39:00,,,,,
2022-01-03 11:42:00,35965.4,35977.55,35959.55,35963.8,0,35936.41159425026,35993.827926168786,35886.3709234553,35948.71993067473,35929.969446784286,,,,,35958.58,35925.365,35909.93000000001,35883.302500000005,35830.742,60.650116749072076,,35966.575000000004,35977.55,35959.55,35940.350000000006,2022-01-03 11:42:00,,,,,
2022-01-03 11:45:00,35964.7,35967.05,35937.0,35941.6,0,35936.41159425026,35993.827926168786,35886.3709234553,35947.29594453979,35931.193715543835,35832.915686274515,,,,35958.38,35928.80500000001,35914.78,35888.3375,35836.712,55.92486661347073,,35952.5875,35967.05,35937.0,35964.600000000006,2022-01-03 11:45:00,,,,,
2022-01-03 11:48:00,35942.1,35949.25,35934.95,35943.9,0,35936.41159425026,35993.827926168786,35886.3709234553,35946.61675563183,35932.5312191708,35837.18431372549,,,,35953.590000000004,35932.33,35918.420000000006,35892.42,35842.454000000005,56.30469505500761,,35942.55,35949.25,35934.95,35953.149999999994,2022-01-03 11:48:00,,,,,
2022-01-03 11:51:00,35940.2,35944.05,35932.45,35939.1,0,35936.41159425026,35991.84819786376,35886.3709234553,35945.113404505464,35933.2226697844,35841.10414781297,,,,35948.509999999995,35936.020000000004,35920.96,35895.6375,35849.117999999995,55.23488811808148,,35938.95,35944.05,35932.45,35943.0,2022-01-03 11:51:00,,,,,
2022-01-03 11:54:00,35941.8,35955.45,35937.65,35943.9,0,35936.41159425026,35991.84819786376,35886.3709234553,35944.87072360437,35934.34659928078,35845.057834435545,,,,35945.090000000004,35939.31,35922.85,35899.582500000004,35856.4,56.13249954282605,,35944.7,35955.45,35937.65,35939.649999999994,2022-01-03 11:54:00,,,,,
2022-01-03 11:57:00,35939.8,35974.3,35939.75,35974.0,0,35930.2205586724,35991.84819786376,35886.3709234553,35950.6965788835,35938.52064146175,35850.01714849572,,,,35946.54,35943.06999999999,35925.59666666667,35903.92,35863.862,61.36426024095855,,35956.9625,35974.3,35939.75,35942.850000000006,2022-01-03 11:57:00,,,,,
2022-01-03 12:00:00,35975.1,35983.95,35958.35,35969.6,0,35944.51765750448,35991.84819786376,35891.25297251346,35954.477263106804,35941.79215288683,35854.61648893819,,,,35950.22,35947.05,35926.38333333333,35908.025,35872.441999999995,60.233389037020004,,35971.75,35983.95,35958.35,35956.9,2022-01-03 12:00:00,,,,,
2022-01-03 12:03:00,35968.7,35973.75,35951.15,35951.6,0,35944.51765750448,35991.84819786376,35891.25297251346,35953.90181048545,35942.824557846114,35858.34662397903,,,,35950.990000000005,35949.46000000001,35927.6,35911.0675,35879.25,55.710275777082295,,35961.3,35973.75,35951.15,35972.35,2022-01-03 12:03:00,,,,,
2022-01-03 12:06:00,35950.4,35983.1,35950.2,35968.9,0,35944.51765750448,35991.84819786376,35891.25297251346,35956.90144838836,35945.56934123073,35862.59867690291,,,,35955.97,35953.08500000001,35930.23333333333,35914.83,35885.524,58.90441342972341,,35963.15,35983.1,35950.2,35960.149999999994,2022-01-03 12:06:00,,,,,
2022-01-03 12:09:00,35965.5,35974.2,35959.4,35972.9,0,35944.51765750448,35991.84819786376,35891.25297251346,35960.10115871069,35948.44625268013,35866.84103548357,,,,35956.93000000001,35957.494999999995,35932.98666666667,35918.1825,35891.78,59.62937452653607,,35968.0,35974.2,35959.4,35959.65,2022-01-03 12:09:00,,,,,
2022-01-03 12:12:00,35974.4,35989.5,35966.5,35986.0,0,35953.04053933329,35991.84819786376,35903.12161799988,35965.28092696855,35952.3992787138,35871.42407258036,,,,35959.15,35958.865,35936.62666666667,35922.235,35898.472,61.994027198587006,,35979.1,35989.5,35966.5,35969.2,2022-01-03 12:12:00,,,,,
2022-01-03 12:15:00,35986.5,36020.15,35986.5,36009.2,0,35977.05247882129,35950.77995764259,35924.507436463886,35974.06474157484,35958.378302007084,35876.72314671188,,,,35965.909999999996,35962.145000000004,35941.17333333333,35927.5625,35903.852,65.81313985162255,,36000.587499999994,36020.15,35986.5,35980.2,2022-01-03 12:15:00,,,,,
2022-01-03 12:18:00,36010.4,36040.75,36007.7,36027.4,0,35996.98418771537,35969.743375430735,35942.502563146096,35984.731793259874,35965.64374390108,35882.51841029989,,,,35974.259999999995,35963.925,35946.306666666664,35932.38,35908.788,68.48830425451682,,36021.5625,36040.75,36007.7,35997.85,2022-01-03 12:18:00,,,,,
2022-01-03 12:21:00,36030.1,36051.45,36029.35,36047.2,0,36013.61505026229,35986.83010052458,35960.04515078688,35997.2254346079,35974.22861296412,35888.85231759605,,,,35985.07,35966.79,35952.369999999995,35936.9875,35913.524,71.13464994829067,,36039.524999999994,36051.45,36029.35,36018.9,2022-01-03 12:21:00,,,,,
2022-01-03 12:24:00,36046.5,36064.1,36046.25,36060.1,0,36029.666548987785,36004.15809797557,35978.64964696334,36009.80034768632,35983.26770633632,35895.43876691928,,,,35996.689999999995,35970.89,35958.43666666667,35941.31,35919.004,72.74083839912419,,36054.2375,36064.1,36046.25,36038.649999999994,2022-01-03 12:24:00,,,,,
2022-01-03 12:27:00,36061.2,36071.45,36048.55,36070.3,0,36034.86420419808,36009.728408396164,35984.59261259424,36021.900278149056,35992.429000406184,35902.16419896085,,,,36006.31999999999,35976.43000000001,35964.15333333333,35945.777500000004,35924.4,73.97400609342043,,36062.875,36071.45,36048.55,36053.3,2022-01-03 12:27:00,,,,,
2022-01-03 12:30:00,36072.8,36091.55,36066.75,36076.1,0,36054.06217716221,36028.97435432442,36003.88653148663,36032.74022251925,36001.23647404764,35908.854037462355,,,,36016.97,35983.595,35970.35666666667,35949.03,35929.814,74.67556149794338,,36076.8,36091.55,36066.75,36065.75,2022-01-03 12:30:00,,,,,
2022-01-03 12:33:00,36073.7,36076.15,36062.05,36067.7,0,36054.06217716221,36028.97435432442,36003.88653148663,36039.7321780154,36008.232634674205,35914.96349755996,,,,36028.58,35989.784999999996,35975.833333333336,35952.845,35934.57,71.66266920196801,,36069.9,36076.15,36062.05,36074.45,2022-01-03 12:33:00,,,,,
2022-01-03 12:36:00,36067.1,36095.25,36067.05,36091.8,0,36056.963057579145,36032.77611515828,36008.589172737426,36050.14574241232,36017.029199445344,35921.76490149996,,,,36040.87,35998.42,35982.346666666665,35957.8925,35940.038,74.80364936357728,,36080.3,36095.25,36067.05,36070.7,2022-01-03 12:36:00,,,,,
2022-01-03 12:39:00,36092.6,36108.95,36075.35,36107.6,0,36066.61829737462,36041.08659474924,36015.55489212386,36061.636593929856,36026.56296792478,35928.91240528843,,,,36054.34,36005.634999999995,35989.776666666665,35963.325,35945.414,76.63236329434736,,36096.125,36108.95,36075.35,36079.45,2022-01-03 12:39:00,,,,,
2022-01-03 12:42:00,36108.9,36137.65,36101.85,36117.5,0,36092.75136250591,36065.752725011815,36038.75408751772,36072.80927514388,36036.13528709059,35936.1657743158,,,,36067.49,36013.32,35995.073333333334,35969.3425,35951.286,77.72335321828614,,36116.475,36137.65,36101.85,36100.1,2022-01-03 12:42:00,,,,,
2022-01-03 12:45:00,36117.3,36153.5,36116.05,36144.7,0,36106.28327997194,36077.79155994388,36049.29983991582,36087.18742011511,36047.56315160737,35944.1863214575,,,,36081.03999999999,36023.475,36001.776666666665,35976.14,35958.258,80.42717385710515,,36132.8875,36153.5,36116.05,36113.2,2022-01-03 12:45:00,,,,,
2022-01-03 12:48:00,36141.3,36173.75,36133.05,36144.1,0,36123.16420919074,36092.92841838149,36062.69262757223,36098.569936092084,36057.724925122384,35951.87530909375,,,,36092.71,36033.485,36006.853333333325,35982.9075,35964.446,80.19594209786062,,36148.05,36173.75,36133.05,36131.0,2022-01-03 12:48:00,,,,,
2022-01-03 12:51:00,36144.8,36156.6,36132.3,36154.1,0,36123.16420919074,36092.92841838149,36062.69262757223,36109.67594887367,36067.86966984634,35959.65318182092,,,,36103.4,36044.235,36012.32666666667,35990.127499999995,35970.27,81.16774977192469,,36146.95,36156.6,36132.3,36142.7,2022-01-03 12:51:00,,,,,
2022-01-03 12:54:00,36154.1,36154.15,36116.45,36126.7,0,36123.16420919074,36092.92841838149,36062.69262757223,36113.08075909894,36074.06233617831,35966.078059443185,,,,36110.06,36053.375,36017.28,35996.342500000006,35975.06,70.90139716607247,,36137.85,36154.15,36116.45,36149.45,2022-01-03 12:54:00,,,,,
2022-01-03 12:57:00,36130.1,36139.2,36113.55,36128.1,0,36123.16420919074,36092.92841838149,36062.69262757223,36116.084607279154,36079.750511317434,35972.30967254153,,,,36115.84,36061.08,36022.9,36002.075,35979.79,71.10251697317368,,36127.737499999996,36139.2,36113.55,36140.399999999994,2022-01-03 12:57:00,,,,,
2022-01-03 13:00:00,36130.1,36154.35,36129.1,36143.9,0,36123.16420919074,36092.92841838149,36062.69262757223,36121.64768582332,36086.50308907349,35978.9093005207,,,,36122.619999999995,36069.795,36029.93666666667,36008.4225,35983.748,73.34188692897331,,36139.362499999996,36154.35,36129.1,36129.1,2022-01-03 13:00:00,,,,,
2022-01-03 13:03:00,36143.6,36149.8,36127.85,36148.1,0,36123.16420919074,36092.92841838149,36062.69262757223,36126.93814865866,36092.98697443418,35985.41663511606,,,,36130.659999999996,36079.619999999995,36036.74333333333,36014.53999999999,35988.407999999996,73.92043970479436,,36142.3375,36149.8,36127.85,36137.0,2022-01-03 13:03:00,,,,,
2022-01-03 13:06:00,36148.6,36148.65,36120.1,36120.1,0,36162.707725639346,36092.92841838149,36062.69262757223,36125.57051892693,36095.840977125314,35990.596764534675,,,,36133.49,36087.18,36043.443333333336,36020.1325,35993.012,63.95529704039885,,36134.3625,36148.65,36120.1,36145.85,2022-01-03 13:06:00,,,,,
2022-01-03 13:09:00,36121.5,36164.05,36120.5,36156.9,0,36162.707725639346,36092.92841838149,36062.69262757223,36131.836415141544,36102.26824269107,35996.99304282181,,,,36138.42,36096.38,36049.89666666666,36026.9375,35998.344,69.73085116978692,,36140.7375,36164.05,36120.5,36134.35,2022-01-03 13:09:00,,,,,
2022-01-03 13:12:00,36161.4,36181.5,36156.25,36164.0,0,36139.07033685828,36109.26567371657,36079.46101057485,36138.26913211324,36108.7663224078,36003.41638732866,,,,36143.07,36105.28,36056.57,36032.072499999995,36004.087999999996,70.70611994539766,,36165.7875,36181.5,36156.25,36139.2,2022-01-03 13:12:00,,,,,
2022-01-03 13:15:00,36163.6,36192.85,36160.1,36180.3,0,36146.24957259516,36116.02414519033,36085.79871778549,36146.67530569059,36116.29618320698,36010.21960320064,,,,36146.63,36113.835,36064.526666666665,36037.990000000005,36010.238,72.86748489234522,,36174.212499999994,36192.85,36160.1,36162.7,2022-01-03 13:15:00,,,,,
2022-01-03 13:18:00,36180.1,36183.5,36147.35,36172.4,0,36146.24957259516,36116.02414519033,36085.79871778549,36151.82024455247,36122.20184813256,36016.45731076985,,,,36149.46000000001,36121.085,36072.14333333333,36042.505,36016.218,70.16540364752889,,36170.8375,36183.5,36147.35,36171.95,2022-01-03 13:18:00,,,,,
2022-01-03 13:21:00,36175.2,36205.2,36172.95,36184.9,0,36157.75631510067,36126.43763020134,36095.11894530201,36158.43619564198,36128.80165359229,36022.935875740244,,,,36152.53999999999,36127.97,36080.33666666666,36047.38,36022.61,71.93854137420163,,36184.5625,36205.2,36172.95,36176.25,2022-01-03 13:21:00,,,,,
2022-01-03 13:24:00,36183.1,36189.6,36157.4,36185.1,0,36157.75631510067,36126.43763020134,36095.11894530201,36163.76895651359,36134.72779531941,36029.17295744254,,,,36158.38,36134.22,36088.37666666667,36052.555,36028.75,71.96724869708443,,36178.8,36189.6,36157.4,36180.05,2022-01-03 13:24:00,,,,,
2022-01-03 13:27:00,36185.8,36206.05,36176.15,36192.2,0,36159.87606846269,36128.652136925375,36097.42820538807,36169.45516521087,36140.77750107527,36035.443228310134,,,,36164.79,36140.314999999995,36095.65,36058.372500000005,36034.618,73.02236273130507,,36190.05,36206.05,36176.15,36184.1,2022-01-03 13:27:00,,,,,
2022-01-03 13:30:00,36193.9,36197.5,36156.05,36171.8,0,36159.87606846269,36128.652136925375,36097.42820538807,36169.9241321687,36144.04302727787,36040.68771952897,,,,36167.58,36145.1,36102.39,36064.347499999996,36040.254,65.40505512807086,,36179.8125,36197.5,36156.05,36189.0,2022-01-03 13:30:00,,,,,
2022-01-03 13:33:00,36171.2,36196.4,36170.8,36179.6,0,36159.87606846269,36128.652136925375,36097.42820538807,36171.859305734964,36147.785866511775,36046.03049954709,,,,36170.729999999996,36150.695,36109.99,36070.240000000005,36045.778,66.8298179890033,,36179.5,36196.4,36170.8,36182.850000000006,2022-01-03 13:33:00,,,,,
2022-01-03 13:36:00,36178.5,36179.85,36157.2,36157.8,0,36198.90872822225,36128.652136925375,36097.42820538807,36169.04744458797,36148.83998582632,36050.32932648758,,,,36174.5,36153.995,36116.28666666666,36076.207500000004,36051.006,59.45932568607062,,36168.3375,36179.85,36157.2,36175.399999999994,2022-01-03 13:36:00,,,,,
2022-01-03 13:39:00,36156.9,36161.9,36119.9,36150.9,0,36172.943197750414,36128.652136925375,36097.42820538807,36165.41795567038,36149.05682942355,36054.19742931498,,,,36173.9,36156.159999999996,36122.22,36080.8975,36056.33,57.3050733530405,,36147.4,36161.9,36119.9,36168.15,2022-01-03 13:39:00,,,,,
2022-01-03 13:42:00,36150.4,36159.5,36144.15,36150.1,0,36172.943197750414,36128.652136925375,36097.42820538807,36162.35436453631,36149.16663685265,36057.885989725946,,,,36172.509999999995,36157.79,36127.689999999995,36085.555,36060.16,57.04700484007666,,36151.0375,36159.5,36144.15,36153.9,2022-01-03 13:42:00,,,,,
2022-01-03 13:45:00,36152.4,36197.7,36152.45,36176.7,0,36142.8534667906,36128.652136925375,36097.42820538807,36165.22349162905,36152.064885605,36062.45575935187,,,,36172.15,36159.39,36133.27333333333,36091.4325,36064.822,63.01163374601618,,36169.8125,36197.7,36152.4,36150.25,2022-01-03 13:45:00,,,,,
